trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,start_service_area_id,end_service_area_id,start_service_area_radius,end_service_area_radius,continuous_pickup,continuous_drop_off,pickup_booking_rule_id,drop_off_booking_rule_id,start_pickup_dropoff_window,end_pickup_dropoff_window,mean_duration_factor,mean_duration_offset,safe_duration_factor,safe_duration_offset,tts_stop_headsign,min_arrival_time,max_departure_time
t_541385_b_27473_tn_7,13:31:12,13:31:12,2506394,7,,0,0,2790.87750692737,0,,,,,1,1,,,,,,,,,,,
t_541385_b_27473_tn_7,13:33:00,13:33:00,2506397,8,,0,0,3049.93043318,1,,,,,1,1,,,,,,,,,,,
t_541385_b_27473_tn_8,14:01:00,14:01:00,2506390,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541385_b_27473_tn_8,14:03:48,14:03:48,2506388,2,,0,0,544.100638987578,0,,,,,1,1,,,,,,,,,,,
t_541385_b_27473_tn_8,14:07:00,14:07:00,2506393,3,,0,0,1162.98454362915,0,,,,,1,1,,,,,,,,,,,
t_541385_b_27473_tn_8,14:10:28,14:10:28,2506391,4,,0,0,1604.94361829504,0,,,,,1,1,,,,,,,,,,,
t_541385_b_27473_tn_8,14:15:00,14:15:00,2506389,5,,0,0,2180.88275218645,0,,,,,1,1,,,,,,,,,,,
t_541385_b_27473_tn_8,14:17:44,14:17:44,2506386,6,,0,0,2576.67630137966,0,,,,,1,1,,,,,,,,,,,
t_541385_b_27473_tn_8,14:19:12,14:19:12,2506394,7,,0,0,2790.87750692737,0,,,,,1,1,,,,,,,,,,,
t_541385_b_27473_tn_8,14:21:00,14:21:00,2506397,8,,0,0,3049.93043318,1,,,,,1,1,,,,,,,,,,,
t_541385_b_27473_tn_9,14:49:00,14:49:00,2506390,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541385_b_27473_tn_9,14:51:48,14:51:48,2506388,2,,0,0,544.100638987578,0,,,,,1,1,,,,,,,,,,,
t_541385_b_27473_tn_9,14:55:00,14:55:00,2506393,3,,0,0,1162.98454362915,0,,,,,1,1,,,,,,,,,,,
t_541385_b_27473_tn_9,14:58:28,14:58:28,2506391,4,,0,0,1604.94361829504,0,,,,,1,1,,,,,,,,,,,
t_541385_b_27473_tn_9,15:03:00,15:03:00,2506389,5,,0,0,2180.88275218645,0,,,,,1,1,,,,,,,,,,,
t_541385_b_27473_tn_9,15:05:44,15:05:44,2506386,6,,0,0,2576.67630137966,0,,,,,1,1,,,,,,,,,,,
t_541385_b_27473_tn_9,15:07:12,15:07:12,2506394,7,,0,0,2790.87750692737,0,,,,,1,1,,,,,,,,,,,
t_541385_b_27473_tn_9,15:09:00,15:09:00,2506397,8,,0,0,3049.93043318,1,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_1,06:37:00,06:37:00,2506390,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_1,06:39:48,06:39:48,2506388,2,,0,0,544.100638987578,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_1,06:43:00,06:43:00,2506393,3,,0,0,1162.98454362915,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_1,06:46:28,06:46:28,2506391,4,,0,0,1604.94361829504,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_1,06:51:00,06:51:00,2506389,5,,0,0,2180.88275218645,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_1,06:53:44,06:53:44,2506386,6,,0,0,2576.67630137966,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_1,06:55:12,06:55:12,2506394,7,,0,0,2790.87750692737,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_1,06:57:00,06:57:00,2506397,8,,0,0,3049.93043318,1,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_10,13:49:00,13:49:00,2506390,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_10,13:51:48,13:51:48,2506388,2,,0,0,544.100638987578,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_10,13:55:00,13:55:00,2506393,3,,0,0,1162.98454362915,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_10,13:58:28,13:58:28,2506391,4,,0,0,1604.94361829504,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_10,14:03:00,14:03:00,2506389,5,,0,0,2180.88275218645,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_10,14:05:44,14:05:44,2506386,6,,0,0,2576.67630137966,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_10,14:07:12,14:07:12,2506394,7,,0,0,2790.87750692737,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_10,14:09:00,14:09:00,2506397,8,,0,0,3049.93043318,1,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_11,14:37:00,14:37:00,2506390,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_11,14:39:48,14:39:48,2506388,2,,0,0,544.100638987578,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_11,14:43:00,14:43:00,2506393,3,,0,0,1162.98454362915,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_11,14:46:28,14:46:28,2506391,4,,0,0,1604.94361829504,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_11,14:51:00,14:51:00,2506389,5,,0,0,2180.88275218645,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_11,14:53:44,14:53:44,2506386,6,,0,0,2576.67630137966,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_11,14:55:12,14:55:12,2506394,7,,0,0,2790.87750692737,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_11,14:57:00,14:57:00,2506397,8,,0,0,3049.93043318,1,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_12,15:25:00,15:25:00,2506390,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_12,15:27:48,15:27:48,2506388,2,,0,0,544.100638987578,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_12,15:31:00,15:31:00,2506393,3,,0,0,1162.98454362915,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_12,15:34:28,15:34:28,2506391,4,,0,0,1604.94361829504,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_12,15:39:00,15:39:00,2506389,5,,0,0,2180.88275218645,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_12,15:41:44,15:41:44,2506386,6,,0,0,2576.67630137966,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_12,15:43:12,15:43:12,2506394,7,,0,0,2790.87750692737,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_12,15:45:00,15:45:00,2506397,8,,0,0,3049.93043318,1,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_13,16:13:00,16:13:00,2506390,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_13,16:15:48,16:15:48,2506388,2,,0,0,544.100638987578,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_13,16:19:00,16:19:00,2506393,3,,0,0,1162.98454362915,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_13,16:22:28,16:22:28,2506391,4,,0,0,1604.94361829504,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_13,16:27:00,16:27:00,2506389,5,,0,0,2180.88275218645,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_13,16:29:44,16:29:44,2506386,6,,0,0,2576.67630137966,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_13,16:31:12,16:31:12,2506394,7,,0,0,2790.87750692737,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_13,16:33:00,16:33:00,2506397,8,,0,0,3049.93043318,1,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_14,17:01:00,17:01:00,2506390,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_14,17:03:48,17:03:48,2506388,2,,0,0,544.100638987578,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_14,17:07:00,17:07:00,2506393,3,,0,0,1162.98454362915,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_14,17:10:28,17:10:28,2506391,4,,0,0,1604.94361829504,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_14,17:15:00,17:15:00,2506389,5,,0,0,2180.88275218645,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_14,17:17:44,17:17:44,2506386,6,,0,0,2576.67630137966,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_14,17:19:12,17:19:12,2506394,7,,0,0,2790.87750692737,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_14,17:21:00,17:21:00,2506397,8,,0,0,3049.93043318,1,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_15,17:49:00,17:49:00,2506390,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_15,17:51:48,17:51:48,2506388,2,,0,0,544.100638987578,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_15,17:55:00,17:55:00,2506393,3,,0,0,1162.98454362915,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_15,17:58:28,17:58:28,2506391,4,,0,0,1604.94361829504,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_15,18:03:00,18:03:00,2506389,5,,0,0,2180.88275218645,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_15,18:05:44,18:05:44,2506386,6,,0,0,2576.67630137966,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_15,18:07:12,18:07:12,2506394,7,,0,0,2790.87750692737,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_15,18:09:00,18:09:00,2506397,8,,0,0,3049.93043318,1,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_16,18:37:00,18:37:00,2506390,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_16,18:39:48,18:39:48,2506388,2,,0,0,544.100638987578,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_16,18:43:00,18:43:00,2506393,3,,0,0,1162.98454362915,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_16,18:46:28,18:46:28,2506391,4,,0,0,1604.94361829504,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_16,18:51:00,18:51:00,2506389,5,,0,0,2180.88275218645,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_16,18:53:44,18:53:44,2506386,6,,0,0,2576.67630137966,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_16,18:55:12,18:55:12,2506394,7,,0,0,2790.87750692737,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_16,18:57:00,18:57:00,2506397,8,,0,0,3049.93043318,1,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_17,19:25:00,19:25:00,2506390,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_17,19:27:48,19:27:48,2506388,2,,0,0,544.100638987578,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_17,19:31:00,19:31:00,2506393,3,,0,0,1162.98454362915,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_17,19:34:28,19:34:28,2506391,4,,0,0,1604.94361829504,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_17,19:39:00,19:39:00,2506389,5,,0,0,2180.88275218645,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_17,19:41:44,19:41:44,2506386,6,,0,0,2576.67630137966,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_17,19:43:12,19:43:12,2506394,7,,0,0,2790.87750692737,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_17,19:45:00,19:45:00,2506397,8,,0,0,3049.93043318,1,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_18,20:13:00,20:13:00,2506390,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_18,20:15:48,20:15:48,2506388,2,,0,0,544.100638987578,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_18,20:19:00,20:19:00,2506393,3,,0,0,1162.98454362915,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_18,20:22:28,20:22:28,2506391,4,,0,0,1604.94361829504,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_18,20:27:00,20:27:00,2506389,5,,0,0,2180.88275218645,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_18,20:29:44,20:29:44,2506386,6,,0,0,2576.67630137966,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_18,20:31:12,20:31:12,2506394,7,,0,0,2790.87750692737,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_18,20:33:00,20:33:00,2506397,8,,0,0,3049.93043318,1,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_19,21:01:00,21:01:00,2506390,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_19,21:03:48,21:03:48,2506388,2,,0,0,544.100638987578,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_19,21:07:00,21:07:00,2506393,3,,0,0,1162.98454362915,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_19,21:10:28,21:10:28,2506391,4,,0,0,1604.94361829504,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_19,21:15:00,21:15:00,2506389,5,,0,0,2180.88275218645,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_19,21:17:44,21:17:44,2506386,6,,0,0,2576.67630137966,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_19,21:19:12,21:19:12,2506394,7,,0,0,2790.87750692737,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_19,21:21:00,21:21:00,2506397,8,,0,0,3049.93043318,1,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_2,07:25:00,07:25:00,2506390,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_2,07:27:48,07:27:48,2506388,2,,0,0,544.100638987578,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_2,07:31:00,07:31:00,2506393,3,,0,0,1162.98454362915,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_2,07:34:28,07:34:28,2506391,4,,0,0,1604.94361829504,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_2,07:39:00,07:39:00,2506389,5,,0,0,2180.88275218645,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_2,07:41:44,07:41:44,2506386,6,,0,0,2576.67630137966,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_2,07:43:12,07:43:12,2506394,7,,0,0,2790.87750692737,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_2,07:45:00,07:45:00,2506397,8,,0,0,3049.93043318,1,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_20,21:49:00,21:49:00,2506390,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_20,21:51:48,21:51:48,2506388,2,,0,0,544.100638987578,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_20,21:55:00,21:55:00,2506393,3,,0,0,1162.98454362915,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_20,21:58:28,21:58:28,2506391,4,,0,0,1604.94361829504,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_20,22:03:00,22:03:00,2506389,5,,0,0,2180.88275218645,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_20,22:05:44,22:05:44,2506386,6,,0,0,2576.67630137966,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_20,22:07:12,22:07:12,2506394,7,,0,0,2790.87750692737,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_20,22:09:00,22:09:00,2506397,8,,0,0,3049.93043318,1,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_21,22:37:00,22:37:00,2506390,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_21,22:39:48,22:39:48,2506388,2,,0,0,544.100638987578,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_21,22:43:00,22:43:00,2506393,3,,0,0,1162.98454362915,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_21,22:46:28,22:46:28,2506391,4,,0,0,1604.94361829504,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_21,22:51:00,22:51:00,2506389,5,,0,0,2180.88275218645,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_21,22:53:44,22:53:44,2506386,6,,0,0,2576.67630137966,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_21,22:55:12,22:55:12,2506394,7,,0,0,2790.87750692737,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_21,22:57:00,22:57:00,2506397,8,,0,0,3049.93043318,1,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_22,23:25:00,23:25:00,2506390,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_22,23:27:48,23:27:48,2506388,2,,0,0,544.100638987578,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_22,23:31:00,23:31:00,2506393,3,,0,0,1162.98454362915,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_22,23:34:28,23:34:28,2506391,4,,0,0,1604.94361829504,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_22,23:39:00,23:39:00,2506389,5,,0,0,2180.88275218645,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_22,23:41:44,23:41:44,2506386,6,,0,0,2576.67630137966,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_22,23:43:12,23:43:12,2506394,7,,0,0,2790.87750692737,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_22,23:45:00,23:45:00,2506397,8,,0,0,3049.93043318,1,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_3,08:13:00,08:13:00,2506390,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_3,08:15:48,08:15:48,2506388,2,,0,0,544.100638987578,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_3,08:19:00,08:19:00,2506393,3,,0,0,1162.98454362915,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_3,08:22:28,08:22:28,2506391,4,,0,0,1604.94361829504,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_3,08:27:00,08:27:00,2506389,5,,0,0,2180.88275218645,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_3,08:29:44,08:29:44,2506386,6,,0,0,2576.67630137966,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_3,08:31:12,08:31:12,2506394,7,,0,0,2790.87750692737,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_3,08:33:00,08:33:00,2506397,8,,0,0,3049.93043318,1,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_4,09:01:00,09:01:00,2506390,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_4,09:03:48,09:03:48,2506388,2,,0,0,544.100638987578,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_4,09:07:00,09:07:00,2506393,3,,0,0,1162.98454362915,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_4,09:10:28,09:10:28,2506391,4,,0,0,1604.94361829504,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_4,09:15:00,09:15:00,2506389,5,,0,0,2180.88275218645,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_4,09:17:44,09:17:44,2506386,6,,0,0,2576.67630137966,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_4,09:19:12,09:19:12,2506394,7,,0,0,2790.87750692737,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_4,09:21:00,09:21:00,2506397,8,,0,0,3049.93043318,1,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_5,09:49:00,09:49:00,2506390,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_5,09:51:48,09:51:48,2506388,2,,0,0,544.100638987578,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_5,09:55:00,09:55:00,2506393,3,,0,0,1162.98454362915,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_5,09:58:28,09:58:28,2506391,4,,0,0,1604.94361829504,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_5,10:03:00,10:03:00,2506389,5,,0,0,2180.88275218645,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_5,10:05:44,10:05:44,2506386,6,,0,0,2576.67630137966,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_5,10:07:12,10:07:12,2506394,7,,0,0,2790.87750692737,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_5,10:09:00,10:09:00,2506397,8,,0,0,3049.93043318,1,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_6,10:37:00,10:37:00,2506390,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_6,10:39:48,10:39:48,2506388,2,,0,0,544.100638987578,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_6,10:43:00,10:43:00,2506393,3,,0,0,1162.98454362915,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_6,10:46:28,10:46:28,2506391,4,,0,0,1604.94361829504,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_6,10:51:00,10:51:00,2506389,5,,0,0,2180.88275218645,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_6,10:53:44,10:53:44,2506386,6,,0,0,2576.67630137966,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_6,10:55:12,10:55:12,2506394,7,,0,0,2790.87750692737,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_6,10:57:00,10:57:00,2506397,8,,0,0,3049.93043318,1,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_7,11:25:00,11:25:00,2506390,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_7,11:27:48,11:27:48,2506388,2,,0,0,544.100638987578,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_7,11:31:00,11:31:00,2506393,3,,0,0,1162.98454362915,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_7,11:34:28,11:34:28,2506391,4,,0,0,1604.94361829504,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_7,11:39:00,11:39:00,2506389,5,,0,0,2180.88275218645,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_7,11:41:44,11:41:44,2506386,6,,0,0,2576.67630137966,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_7,11:43:12,11:43:12,2506394,7,,0,0,2790.87750692737,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_7,11:45:00,11:45:00,2506397,8,,0,0,3049.93043318,1,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_8,12:13:00,12:13:00,2506390,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_8,12:15:48,12:15:48,2506388,2,,0,0,544.100638987578,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_8,12:19:00,12:19:00,2506393,3,,0,0,1162.98454362915,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_8,12:22:28,12:22:28,2506391,4,,0,0,1604.94361829504,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_8,12:27:00,12:27:00,2506389,5,,0,0,2180.88275218645,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_8,12:29:44,12:29:44,2506386,6,,0,0,2576.67630137966,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_8,12:31:12,12:31:12,2506394,7,,0,0,2790.87750692737,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_8,12:33:00,12:33:00,2506397,8,,0,0,3049.93043318,1,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_9,13:01:00,13:01:00,2506390,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_9,13:03:48,13:03:48,2506388,2,,0,0,544.100638987578,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_9,13:07:00,13:07:00,2506393,3,,0,0,1162.98454362915,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_9,13:10:28,13:10:28,2506391,4,,0,0,1604.94361829504,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_9,13:15:00,13:15:00,2506389,5,,0,0,2180.88275218645,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_9,13:17:44,13:17:44,2506386,6,,0,0,2576.67630137966,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_9,13:19:12,13:19:12,2506394,7,,0,0,2790.87750692737,0,,,,,1,1,,,,,,,,,,,
t_541386_b_27473_tn_9,13:21:00,13:21:00,2506397,8,,0,0,3049.93043318,1,,,,,1,1,,,,,,,,,,,
t_541515_b_27473_tn_0,24:37:00,24:37:00,2506397,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541515_b_27473_tn_0,24:39:03,24:39:03,2506396,2,,0,0,279.928262414733,0,,,,,1,1,,,,,,,,,,,
t_541515_b_27473_tn_0,24:40:06,24:40:06,2506395,3,,0,0,420.7899799224,0,,,,,1,1,,,,,,,,,,,
t_541515_b_27473_tn_0,24:43:00,24:43:00,2506392,4,,0,0,813.485187187039,0,,,,,1,1,,,,,,,,,,,
t_541515_b_27473_tn_0,24:47:19,24:47:19,2506387,5,,0,0,1392.13918347522,0,,,,,1,1,,,,,,,,,,,
t_541515_b_27473_tn_0,24:51:00,24:51:00,2506400,6,,0,0,1882.22968217048,0,,,,,1,1,,,,,,,,,,,
t_541515_b_27473_tn_0,24:53:39,24:53:39,2506398,7,,0,0,2501.91399835375,0,,,,,1,1,,,,,,,,,,,
t_541515_b_27473_tn_0,24:56:00,24:56:00,2506399,8,,0,0,3046.73929464,0,,,,,1,1,,,,,,,,,,,
t_541516_b_27473_tn_1,24:37:00,24:37:00,2506390,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541516_b_27473_tn_1,24:39:48,24:39:48,2506388,2,,0,0,544.100638987578,0,,,,,1,1,,,,,,,,,,,
t_541516_b_27473_tn_1,24:43:00,24:43:00,2506393,3,,0,0,1162.98454362915,0,,,,,1,1,,,,,,,,,,,
t_541516_b_27473_tn_1,24:46:28,24:46:28,2506391,4,,0,0,1604.94361829504,0,,,,,1,1,,,,,,,,,,,
t_541516_b_27473_tn_1,24:51:00,24:51:00,2506389,5,,0,0,2180.88275218645,0,,,,,1,1,,,,,,,,,,,
t_541516_b_27473_tn_1,24:53:44,24:53:44,2506386,6,,0,0,2576.67630137966,0,,,,,1,1,,,,,,,,,,,
