stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
9924,29924,TECH RD & INDUSTRIAL PKWY,,39.053734,-76.968191,,,,,,2
9926,29926,TECH RD & INDUSTRIAL PKWY,,39.053833,-76.967865,,,,,,2
9928,29928,TECH RD & BROADBIRCH DR,,39.055721,-76.966377,,,,,,2
9930,29930,TECH RD & PROSPERITY DR,,39.057469,-76.967938,,,,,,2
9932,29932,INDUSTRIAL PKWY & OLD COLUMBIA PK,,39.055333,-76.970323,,,,,,2
9934,29934,INDUSTRIAL PKWY & OLD COLUMBIA PK,,39.05527,-76.970541,,,,,,2
9936,29936,NEW HAMPSHIRE AVE & CHALMERS RD,,39.029564,-76.98335,,,,,,2
9940,29940,REDLAND BLVD & ELMCROFT BLVD,,39.114414,-77.167419,,,,,,2
9942,29942,REDLAND BLVD & ELMCROFT BLVD,,39.114538,-77.167584,,,,,,2
9944,29944,REDLAND BLVD & GAITHER RD,,39.110802,-77.174286,,,,,,2
9970,29970,REDLAND BLVD & LANDIS WY,,39.110931,-77.173306,,,,,,2
9972,29972,BEL PRE RD & DUNSINANE DR,,39.093213,-77.073248,,,,,,2
9974,29974,BEL PRE RD & TYNEWICK DR,,39.093693,-77.07531,,,,,,2
9976,29976,LAYHILL RD & GREENERY LN,,39.061294,-77.050686,,,,,,2
9983,29983,DARNESTOWN RD & BERRYVILLE RD,,39.115925,-77.312675,,,,,,2
9984,29984,DARNESTOWN RD & SPRING MEADOWS DR,,39.10953,-77.30222,,,,,,2
9986,29986,DARNESTOWN RD & SPRING MEADOWS DR,,39.109588,-77.301435,,,,,,2
9987,29987,DARNESTOWN RD & BERRYVILLE RD,,39.116106,-77.312628,,,,,,2
9988,29988,GEORGIA AVE & EAST WEST HWY,,38.988488,-77.026703,,,,,,2
9990,29990,13TH ST & KENNETT ST,,38.987357,-77.027701,,,,,,2
9992,29992,KENNETT ST & NEWELL ST,,38.989018,-77.029196,,,,,,2
9994,29994,RIDGE RD & LITTLE SENECA PKWY,,39.230481,-77.236686,,,,,,2
9996,29996,RIDGE RD & LITTLE SENECA PKWY,,39.231522,-77.237256,,,,,,2
9998,29998,BEL PRE RD & LAYHILL RD,,39.090477,-77.045479,,,,,,2
10000,10000,LAYHILL RD & SADDLEBROOK PARK,,39.065456,-77.047699,,,,,,2
10002,10002,LAYHILL RD & GREENERY LN,,39.062012,-77.050987,,,,,,2
10004,10004,GREAT SENECA HWY & LAKELAND DR,,39.121153,-77.225628,,,,,,2
10006,10006,GREAT SENECA HWY & LAKELAND DR,,39.121182,-77.226117,,,,,,2
10015,10015,E RANDOLPH RD & VILLAGE MILL PARK,,39.065231,-76.97779,,,,,,2
10016,10016,E RANDOLPH RD & VILLAGE MILL PARK,,39.065437,-76.977821,,,,,,2
10021,10021,SUNDALE DR & ROSS RD,,38.997503,-77.046123,,,,,,2
10022,10022,MEDICAL CENTER DR & MEDICAL CENTER WY,,39.097721,-77.195897,,,,,,2
10023,10023,FREDERICK RD & CANTERFIELD WAY,,39.219812,-77.257305,,,,,,2
10024,10024,FREDERICK RD & ROSECREST DR,,39.219605,-77.257277,,,,,,2
10025,10025,KEMP MILL RD & STONINGTON RD,,39.052263,-77.024632,,,,,,2
10026,10026,KEMP MILL RD & STONINGTON RD,,39.052251,-77.024784,,,,,,2
10027,10027,AIRPARK RD & ANTARES DR,,39.160527,-77.144828,,,,,,2
10028,10028,AIRPARK RD & STRATOS LN,,39.161167,-77.145096,,,,,,2
10029,10029,RAILROAD ST & GROVE ST,,39.136764,-77.177725,,,,,,2
10030,10030,RAILROAD ST & RIDGE ST,,39.135026,-77.174938,,,,,,2
10031,10031,OAKMONT AVE & CITATION DR,,39.13163,-77.17514,,,,,,2
10032,10032,RAILROAD ST & GROVE ST,,39.13666,-77.177771,,,,,,2
10033,10033,RAILROAD ST & RIDGE ST,,39.134977,-77.175183,,,,,,2
10048,10048,EMORY LN & HOLLY RIDGE RD,EMORY LA & HOLLY RIDGE RD,39.119727,-77.095739,,,,,,2
10055,10055,PINEY BRANCH RD & ARLISS ST,,38.998545,-77.000799,,,,,,2
14392,14392,MUDDY BRANCH RD & DIAMONDBACK DR,,39.114773,-77.215821,,,,,,2
14393,14393,SUFFIELD DR & WHITECLIFF CT,,39.112043,-77.215139,,,,,,2
14394,14394,SUFFIELD DR & CURRY FORD LN,,39.111848,-77.213685,,,,,,2
14395,14395,BICKERSTAFF WAY & HOLDCROFT LN,,39.1134,-77.212479,,,,,,2
14396,14396,REDLAND BLVD & IRVINGTON CNTR,,39.109614,-77.177711,,,,,,2
14397,14397,REDLAND BLVD & GAITHER RD,,39.110193,-77.175489,,,,,,2
14398,14398,REDLAND BLVD & ROLLING FIELDS WY,,39.111931,-77.171826,,,,,,2
14399,14399,REDLAND BLVD & THOMPSON DAIRY WY,,39.112777,-77.171082,,,,,,2
14400,14400,REDLAND BLVD & THOMPSON DAIRY WY,,39.112874,-77.171243,,,,,,2
14401,14401,REDLAND BLVD & IRVINGTON CNTR,,39.109952,-77.17693,,,,,,2
14402,14402,WOOTTON PKWY & FLEET ST,,39.076357,-77.140284,,,,,,2
14403,14403,WOOTTON PKWY & EDMONSTON DR,,39.072887,-77.138428,,,,,,2
14404,14404,WOOTTON PKWY & EDMONSTON DR,,39.071527,-77.139333,,,,,,2
14405,14405,WOOTTON PKWY & WOOTON OAKS CT,,39.069257,-77.145547,,,,,,2
14408,14408,TOWER OAKS BLVD & TOWER OAKS RAMP,,39.05875,-77.152718,,,,,,2
14409,14409,TOWER OAKS BLVD & @3203,,39.056931,-77.15049,,,,,,2
14410,14410,TOWER OAKS BLVD & NORTH FARM LN,,39.056547,-77.149828,,,,,,2
14411,14411,TOWER OAKS BLVD & TWIN OAKS RAMP,,39.05851,-77.151932,,,,,,2
14412,14412,TOWER OAKS BLVD & @2600,,39.062228,-77.155179,,,,,,2
14414,14414,TOWER OAKS BLVD & TOWER OAKS DR,,39.068732,-77.15416,,,,,,2
14415,14415,WOOTTON PKWY & @1101,WOOTTON PKW & #1101,39.067611,-77.156541,,,,,,2
14416,14416,WOOTTON PKWY & WOOTON OAKS CT,,39.069054,-77.145529,,,,,,2
14417,14417,WOOTTON PKWY & EDMONSTON DR,,39.071195,-77.139426,,,,,,2
14418,14418,WOOTTON PKWY & EDMONSTON DR,,39.074223,-77.138698,,,,,,2
14420,14420,LINDEN LN & STEVEN SITTER AVE,LINDEN LA & STEVEN SITTER AVE,39.009796,-77.054403,,,,,,2
14421,14421,LINDEN LN & STEVEN SITTER AVE,LINDEN LA & STEVEN SITTER AVE,39.009935,-77.054767,,,,,,2
14424,14424,OAKMONT AVE & ATLAS DR,,39.13006,-77.174711,,,,,,2
14426,14426,OAKMONT AVE & GROVEMONT CIR,,39.128064,-77.174244,,,,,,2
14428,14428,OAKMONT AVE & GROVEMONT CIR,,39.1283,-77.174149,,,,,,2
14429,14429,OAKMONT AVE & HELGEMAN CT,,39.129734,-77.174475,,,,,,2
14430,14430,OAKMONT AVE & CITATION DR,,39.131928,-77.17508,,,,,,2
14431,14431,WICKHAM DR & BOWIE MILL RD,,39.155253,-77.095074,,,,,,2
14432,14432,WICKHAM RD & @18312,,39.15616,-77.094259,,,,,,2
14433,14433,WICKHAM RD & BROOM DR,,39.158085,-77.094185,,,,,,2
14434,14434,WICKHAM RD & OLNEY MILL RD,,39.160182,-77.095542,,,,,,2
14435,14435,OLNEY MILL RD & WINDING STONE DR,,39.163551,-77.094678,,,,,,2
14436,14436,OLNEY MILL RD & @18723,OLNEY MILL RD & #18723,39.164439,-77.087479,,,,,,2
14437,14437,OLNEY MILL RD & OLNEY-LAYTONSVILLE RD,,39.164841,-77.084526,,,,,,2
14438,14438,OLNEY LAYTONSVILLE RD & BOWIE MILL RD,,39.161236,-77.079924,,,,,,2
14439,14439,OLNEY LAYTONSVILLE RD & QUEEN ELIZABETH DR,,39.159647,-77.077696,,,,,,2
14440,14440,OLNEY LAYTONSVILLE RD & GELDING LN,,39.158185,-77.074779,,,,,,2
14441,14441,GEORGIA AVE & OWENS RD,,39.165394,-77.060384,,,,,,2
14443,14443,GOLD MINE RD & DUBARRY LN,,39.172332,-77.061539,,,,,,2
14444,14444,GOLD MINE RD & OLNEY MILL RD,,39.171779,-77.063703,,,,,,2
14445,14445,HERITAGE HILLS DR & QUAIL HOLLOW TERR,,39.168898,-77.063245,,,,,,2
14446,14446,HERITAGE HILLS DR & ALPENGLOW LN,,39.168895,-77.060424,,,,,,2
14447,14447,PRINCE PHILIP DR & SPARTAN RD,,39.156352,-77.058866,,,,,,2
14448,14448,PRINCE PHILIP DR & SPARTAN RD,,39.156044,-77.058311,,,,,,2
14449,14449,MONTGOMERY GENERAL HOSPITAL & PRINCE PHILIP DR,,39.153072,-77.055168,,,,,,2
14450,14450,OLNEY LAYTONSVILLE RD & BURTFIELD DR,,39.158147,-77.074032,,,,,,2
14451,14451,OLNEY LAYTONSVILLE RD & QUEEN ELIZABETH DR,,39.159487,-77.076765,,,,,,2
14452,14452,OLNEY LAYTONSVILLE RD & BOWIE MILL RD,,39.161324,-77.07962,,,,,,2
14453,14453,OLNEY MILL RD & OLNEY-LAYTONSVILLE RD,,39.165114,-77.084364,,,,,,2
14454,14454,OLNEY MILL RD & BREEZEWAY CIR,,39.164377,-77.086905,,,,,,2
14455,14455,OLNEY MILL RD & RIPLEY MANOR TERR,,39.163883,-77.094658,,,,,,2
14456,14456,WICKHAM RD & OLNEY MILL RD,,39.160158,-77.09566,,,,,,2
14457,14457,WICKHAM RD & BROOM DR,,39.158161,-77.094361,,,,,,2
14459,14459,WICKHAM DR & BOWIE MILL RD,,39.155036,-77.095084,,,,,,2
14461,14461,DARNESTOWN RD & HADDONFIELD LN,,39.109978,-77.279599,,,,,,2
14462,14462,DARNESTOWN RD & HADDONFIELD LN,,39.110002,-77.279798,,,,,,2
14489,14489,PRINCE PHILIP DR & OLNEY-SANDY SPRING RD,,39.150864,-77.057266,,,,,,2
14500,14500,OLNEY SANDY SPRING RD & OLD BALTIMORE RD,,39.146535,-77.050955,,,,,,2
14529,14529,NEW HAMPSHIRE AVE & UNIVERSITY BLVD,,38.987238,-76.987781,,,,,,2
14530,14530,FREDERICK RD & RIDGEMONT AVE,,39.119274,-77.172113,,,,,,2
14535,14535,FREDERICK RD & RIDGEMONT AVE,,39.119072,-77.171539,,,,,,2
14536,14536,SENECA MEADOWS PKWY & GERMANTOWN RD,,39.189818,-77.253751,,,,,,2
14537,14537,SENECA MEADOWS PKWY & @20501,,39.194926,-77.259534,,,,,,2
14538,14538,SENECA MEADOWS PKWY & OBSERVATION DR,,39.197212,-77.257546,,,,,,2
14539,14539,SENECA MEADOWS PKWY & OBSERVATION DR,,39.197245,-77.258025,,,,,,2
14540,14540,SENECA MEADOWS PKWY & @20501,SENECA MEADOWS PKY,39.19478,-77.259691,,,,,,2
14541,14541,SENECA MEADOWS PKWY & GERMANTOWN RD,,39.189649,-77.253817,,,,,,2
14542,14542,SHADY GROVE RD & GUDELSKY WY,,39.092733,-77.196865,,,,,,2
14546,14546,MEDICAL CENTER DR & @9900,,39.097294,-77.200562,,,,,,2
14547,14547,MEDICAL CENTER DR & @9800,,39.096368,-77.197727,,,,,,2
14548,14548,SHADY GROVE RD & WILLOW TREE DR,,39.09031,-77.202376,,,,,,2
14549,14549,SHADY GROVE RD & SILVER BELL TERR,,39.087663,-77.211424,,,,,,2
14550,14550,SHADY GROVE RD & SWEETWOOD AVE,,39.08572,-77.214773,,,,,,2
14551,14551,SHADY GROVE RD & PROCERA DR,,39.084144,-77.215829,,,,,,2
14552,14552,SHADY GROVE RD & PINEY MEETINGHOUSE RD,,39.082885,-77.21685,,,,,,2
14553,14553,SHADY GROVE RD & CAVANAUGH DR,,39.082952,-77.216485,,,,,,2
14554,14554,SHADY GROVE RD & PROCERA DR,,39.083966,-77.215688,,,,,,2
14555,14555,SHADY GROVE RD & SWEETWOOD AVE,,39.085646,-77.214604,,,,,,2
14556,14556,SHADY GROVE RD & CALABASH LN,,39.087529,-77.211277,,,,,,2
14557,14557,SHADY GROVE RD & WILLOW TREE DR,,39.090104,-77.202459,,,,,,2
14558,14558,SHADY GROVE RD & GUDELSKY WY,,39.091341,-77.197568,,,,,,2
14559,14559,WISTERIA DR & WATERS DR,,39.178708,-77.273293,,,,,,2
14560,14560,WISTERIA DR & WATERS DR,,39.17896,-77.273369,,,,,,2
14565,14565,PERSIMMON TREE RD & TOMLINSON AVE,,38.980246,-77.1718,,,,,,2
14566,14566,PERSIMMON TREE RD & TOMLINSON AVE,,38.980321,-77.171966,,,,,,2
14572,14572,WALKERS CHOICE RD & OFFICE PARK DR,,39.161423,-77.202217,,,,,,2
14573,14573,WALKERS CHOICE RD & OFFICE PARK DR,,39.161568,-77.20295,,,,,,2
14574,14574,WOODFIELD RD & @21105,WOODFIELD RD & #21105,39.201728,-77.159203,,,,,,2
14575,14575,WOODFIELD RD & @21038,,39.201603,-77.15921,,,,,,2
14600,14600,EAST WEST HWY & SUNDALE DR,,38.994995,-77.045349,,,,,,2
14601,14601,SHADY GROVE STATION & BAY C - EAST,,39.120751,-77.163278,,,,,,2
14609,14609,BROADBIRCH DR & BOURNEFIELD WAY,,39.055853,-76.962209,,,,,,2
14610,14610,BROADBIRCH DR & BOURNEFIELD WAY,,39.055691,-76.962333,,,,,,2
14637,14637,VEIRS MILL RD & ASPEN HILL RD,,39.069583,-77.105217,,,,,,2
14673,14673,CENTURY BLVD & AIRCRAFT DR,,39.184399,-77.260712,,,,,,2
14677,14677,GEORGIA AVE & ELLSWORTH DR,,38.995192,-77.027067,,,,,,2
14692,14692,GEORGIA AVE & WINDHAM LN,,39.032299,-77.048307,,,,,,2
14719,14719,GEORGIA AVE & VEIRS MILL RD,,39.034848,-77.049537,,,,,,2
14720,14720,GEORGIA AVE & WINDHAM LN,,39.032137,-77.04845,,,,,,2
14735,14735,GEORGIA AVE & SILVER SPRING AVE,,38.991226,-77.026803,,,,,,2
14739,14739,EAST WEST HWY & GRUBB RD,,38.994006,-77.051777,,,,,,2
14744,14744,NEW HAMPSHIRE AVE & VALLEY BROOK DR,,39.058884,-76.997505,,,,,,2
14747,14747,NEW HAMPSHIRE AVE & DEVONSHIRE RD,,38.976595,-76.993079,,,,,,2
14753,14753,NEW HAMPSHIRE AVE & POWDER MILL RD,,39.021836,-76.977437,,,,,,2
14754,14754,NEW HAMPSHIRE AVE & VALLEY BROOK DR,,39.058792,-76.997842,,,,,,2
14764,14764,CHERRY HILL RD & GRACEFIELD RD,,39.050182,-76.952675,,,,,,2
14765,14765,FALLS RD & FALLS FARM DR,,39.053959,-77.1837,,,,,,2
14767,14767,FRIENDSHIP HEIGHTS STATION & BAY C,,38.961605,-77.085762,,,,,,2
14769,14769,FRIENDSHIP HEIGHTS STATION & BAY H,,38.961537,-77.08545,,,,,,2
14770,14770,FRIENDSHIP HEIGHTS STATION & BAY J,,38.961977,-77.085187,,,,,,2
14774,14774,ROCKVILLE STATION & BAY A - EAST,,39.085073,-77.146572,,,,,,2
14775,14775,ROCKVILLE STATION & BAY B - WEST,,39.084041,-77.14627,,,,,,2
14776,14776,SHADY GROVE STATION & BAY A - WEST,,39.119559,-77.164734,,,,,,2
14791,14791,2ND AVE & CAMERON ST,,38.995875,-77.031591,,,,,,2
14793,14793,OLD GEORGETOWN RD & CENTER DR,,39.003509,-77.110082,,,,,,2
14798,14798,OLD GEORGETOWN RD & WYNGATE DR,,39.012588,-77.116728,,,,,,2
14812,14812,OLD GEORGETOWN RD & WYNGATE DR,,39.011577,-77.116294,,,,,,2
14817,14817,OLD GEORGETOWN RD & MCKINLEY ST,,38.997265,-77.109307,,,,,,2
14818,14818,JONES BRIDGE RD & GLENBROOK PKWY,,38.996867,-77.093487,,,,,,2
14819,14819,JONES BRIDGE RD & GUNNEL RD,,38.997033,-77.094161,,,,,,2
14824,14824,CHESHIRE DR & OLD GEORGETOWN RD,,39.022716,-77.123235,,,,,,2
14832,14832,WHELAN LN & @22880 (MC CORRECTIONAL FACILITY),,39.237946,-77.29232,,,,,,2
14834,14834,GATEWAY CENTER DR & SHAWNEE LN,,39.226597,-77.277176,,,,,,2
14835,14835,GATEWAY CENTER DR & @22517,,39.228124,-77.279091,,,,,,2
14836,14836,GATEWAY CENTER DR & @22601,,39.231801,-77.280455,,,,,,2
14837,14837,GATEWAY CENTER DR & @22600,,39.231983,-77.280655,,,,,,2
14838,14838,GATEWAY CENTER DR & @22530,,39.229641,-77.280621,,,,,,2
14839,14839,GATEWAY CENTER DR & @22516,,39.228021,-77.279219,,,,,,2
14840,14840,GATEWAY CENTER DR & SHAWNEE LN,,39.226526,-77.277334,,,,,,2
14845,14845,NORTH BETHESDA STATION & MARINELLI RD,,39.047531,-77.111946,,,,,,2
14847,14847,HILLANDALE RD & CHEVY CHASE DR,,38.976943,-77.097686,,,,,,2
14859,14859,ETHAN ALLEN AVE & CARROLL AVE,,38.978123,-77.005767,,,,,,2
14860,14860,FAIRLAND RD & COLUMBIA PIKE,,39.07246,-76.95504,,,,,,2
14861,14861,FAIRLAND RD & COPLAND CT,,39.071988,-76.954399,,,,,,2
14862,14862,FAIRLAND RD & BRAHMS AVE,,39.070839,-76.953522,,,,,,2
14863,14863,FAIRLAND RD & OLD COLUMBIA PK,,39.076294,-76.958054,,,,,,2
14864,14864,FAIRLAND RD & OLD COLUMBIA PK,,39.076553,-76.957993,,,,,,2
14865,14865,FAIRLAND RD & WESTWIND DR,,39.077705,-76.961456,,,,,,2
14866,14866,FAIRLAND RD & WESTWIND DR,,39.077831,-76.961487,,,,,,2
14867,14867,FAIRLAND RD & FAIRRIDGE DR,,39.077799,-76.965352,,,,,,2
14868,14868,FAIRLAND RD & FAIRIDGE DR,,39.077881,-76.965523,,,,,,2
14869,14869,FAIRLAND RD & COLEFAIR DR,,39.077013,-76.968114,,,,,,2
14870,14870,FAIRLAND RD & COLEFAIR DR,,39.077104,-76.968268,,,,,,2
14871,14871,FAIRLAND RD & SERPENTINE WAY,,39.076534,-76.970838,,,,,,2
14872,14872,FAIRLAND RD & SERPENTINE WAY,,39.076371,-76.970802,,,,,,2
14874,14874,FENTON ST & ELLSWORTH DR,,38.997147,-77.025772,,,,,,2
14889,14889,GREAT FALLS RD & WINDING ROSE DR,,39.079299,-77.161669,,,,,,2
14890,14890,GREAT FALLS RD & WINDING ROSE DR,,39.0783,-77.161903,,,,,,2
14897,14897,JONES BRIDGE RD & CONNECTICUT AVE,,38.999856,-77.077976,,,,,,2
14925,14925,CLARKS CROSSING DR & CLARKSBURG SQUARE RD,,39.24538,-77.271065,,,,,,2
14926,14926,CLARKS CROSSING DR & SUGAR VIEW DRIVE,,39.243463,-77.269139,,,,,,2
14927,14927,CLARKS CROSSING DR & PIEDMONT TRAIL RD,,39.242905,-77.268158,,,,,,2
14940,14940,FREDERICK RD & GREENBROOK DR,,39.215106,-77.251242,,,,,,2
14941,14941,FREDERICK RD & RUNNING BROOK DR,,39.225231,-77.262512,,,,,,2
14949,14949,SCOTTSBURY DR & SCARLET LEAF CIR,,39.203095,-77.241802,,,,,,2
14950,14950,SCENERY DR & GERMANTOWN RD,,39.191852,-77.233648,,,,,,2
14951,14951,SCOTTSBURY DR & SCOTTSBURY TER,SCOTTSBURY DR & SCOTTSBURY TERR,39.200294,-77.238681,,,,,,2
14952,14952,SCOTTSBURY DR & LUCRECE TER,,39.201349,-77.239024,,,,,,2
14953,14953,SCOTTSBURY DR & DOXDAM TER,,39.198736,-77.239117,,,,,,2
14954,14954,SCOTTSBURY DR & SCOTTSBURY TER,,39.198677,-77.238987,,,,,,2
14955,14955,SCOTTSBURY DR & SCOTTSBURY TERR,,39.200016,-77.238637,,,,,,2
14956,14956,SCOTTSBURY DR & QUEEN NICOLE WAY,,39.201614,-77.239472,,,,,,2
14957,14957,SCOTTSBURY DR & TALL CEDAR WAY,,39.202431,-77.24144,,,,,,2
14968,14968,OLD GEORGETOWN RD & GREENTREE RD,,38.999718,-77.109661,,,,,,2
14971,14971,TRAVILLE GATEWAY DR & TRAVILLE GARDENS CIR,,39.094772,-77.202263,,,,,,2
14972,14972,TRAVILLE GATEWAY DR & GUDELSKY DR,,39.092743,-77.202408,,,,,,2
14977,14977,TRAVILLE GATEWAY DR & SHADY GROVE RD,,39.091519,-77.203991,,,,,,2
14979,14979,TRAVILLE GATEWAY DR & SHADY GROVE RD,,39.091527,-77.204186,,,,,,2
14980,14980,SHADY GROVE RD & @14200,,39.092208,-77.206457,,,,,,2
14981,14981,SHADY GROVE RD & @14200,,39.092027,-77.206628,,,,,,2
14984,14984,BLACKWELL RD & FALLSGROVE DR,,39.098972,-77.189919,,,,,,2
14985,14985,FALLSGROVE DR & ROCK REGIONAL TRANS CENTER,,39.096897,-77.191551,,,,,,2
15000,15000,CENTURY BLVD & TOWN COMMON DR,,39.181121,-77.26702,,,,,,2
15004,15004,CENTURY BLVD & PINNACLE DR,,39.182034,-77.265388,,,,,,2
15008,15008,CENTURY BLVD & @20201,,39.187177,-77.260573,,,,,,2
15010,15010,CENTURY BLVD & @20201,,39.187167,-77.260427,,,,,,2
15012,15012,GERMANTOWN TRANSIT CENTER & BAY F,,39.183559,-77.261997,,,,,,2
15014,15014,CENTURY BLVD & PINNACLE DR,,39.182025,-77.265296,,,,,,2
15016,15016,CENTURY BLVD & @19847-D,,39.181549,-77.266075,,,,,,2
15018,15018,CENTURY BLVD & TOWN COMMON DR,,39.181038,-77.266975,,,,,,2
15020,15020,CLOVERLEAF CENTER DR & CENTURY BLVD,,39.190945,-77.265748,,,,,,2
15022,15022,CLOVERLEAF CENTER DR & CENTURY BLVD,,39.190937,-77.265187,,,,,,2
15024,15024,CRYSTAL ROCK DR & GOLF COURSE DR,,39.195599,-77.272148,,,,,,2
15030,15030,GERMANTOWN RD & MIDCENTER CT,,39.180213,-77.264832,,,,,,2
15032,15032,KINGSVIEW VILLAGE AVE & CLOPPER RD,,39.160556,-77.279356,,,,,,2
15034,15034,KINGSVIEW VILLAGE AVE & KINGSVIEW PARK & RIDE,,39.160599,-77.279602,,,,,,2
15036,15036,LEAMAN FARM RD & GREAT SENECA HWY,,39.156037,-77.27719,,,,,,2
15038,15038,LEAMAN FARM RD & DAVENTRY WAY,,39.158378,-77.278973,,,,,,2
15040,15040,LEAMAN FARM RD & DAVENTRY WAY,,39.158267,-77.278959,,,,,,2
15042,15042,LEAMAN FARM RD & GREAT SENECA HWY,,39.155827,-77.277,,,,,,2
15044,15044,MIDDLEBROOK RD & CENTURY BLVD,,39.180804,-77.268828,,,,,,2
15046,15046,MIDDLEBROOK RD & CELEBRATION WAY,,39.180939,-77.269334,,,,,,2
15050,15050,RICHTER FARM RD & AUTUMN CREST RD,,39.1674,-77.29825,,,,,,2
15052,15052,RICHTER FARM RD & KINGS CROSSING BLVD,,39.16447,-77.296392,,,,,,2
15054,15054,RICHTER FARM RD & ASHLEIGH GREEN RD,,39.159423,-77.295625,,,,,,2
15056,15056,RICHTER FARM RD & RIM FIRE CT,,39.157616,-77.296745,,,,,,2
15058,15058,RICHTER FARM RD & AVATAR LN,,39.154324,-77.297714,,,,,,2
15060,15060,RICHTER FARM RD & SCHAEFFER RD,,39.152555,-77.296508,,,,,,2
15062,15062,RICHTER FARM RD & BROMFIELD RD,,39.15139,-77.294884,,,,,,2
15064,15064,RICHTER FARM RD & FALCONCREST RD,,39.151725,-77.292274,,,,,,2
15066,15066,RICHTER FARM RD & CHATTERLY PL,,39.152789,-77.291205,,,,,,2
15068,15068,RICHTER FARM RD & ROCKINGHAM RD,,39.154283,-77.289483,,,,,,2
15070,15070,RICHTER FARM RD & GERMANTOWN RD,,39.153229,-77.285927,,,,,,2
15072,15072,RICHTER FARM RD & COMORANT LN,RICHTER FARM RD & COMORANT LA,39.151776,-77.283723,,,,,,2
15074,15074,RICHTER FARM RD & CRICKET HILL DR,,39.151097,-77.281601,,,,,,2
15076,15076,RICHTER FARM RD & SMOKEWOOD DR,,39.148351,-77.27905,,,,,,2
15078,15078,RICHTER FARM RD & SMOKEWOOD DR,,39.148411,-77.278463,,,,,,2
15080,15080,RICHTER FARM RD & NORTHWEST HIGH SCHOOL ENTER,,39.151338,-77.281638,,,,,,2
15082,15082,RICHTER FARM RD & COMORANT LN,,39.151782,-77.283139,,,,,,2
15084,15084,RICHTER FARM RD & GERMANTOWN RD,,39.153373,-77.285764,,,,,,2
15086,15086,RICHTER FARM RD & ROCKINGHAM RD,,39.154472,-77.289581,,,,,,2
15088,15088,RICHTER FARM RD & CHATTERLY PL,,39.153205,-77.291154,,,,,,2
15090,15090,RICHTER FARM RD & FALCONCREST RD,,39.152126,-77.292152,,,,,,2
15092,15092,RICHTER FARM RD & COACHMANS RD,,39.151489,-77.293938,,,,,,2
15094,15094,RICHTER FARM RD & DARK STAR WAY,,39.153103,-77.296638,,,,,,2
15096,15096,RICHTER FARM RD & AVATAR LN,,39.154133,-77.297348,,,,,,2
15100,15100,RICHTER FARM RD & FABLE DR,,39.159008,-77.295547,,,,,,2
15102,15102,RICHTER FARM RD & LEAMAN FARM RD,,39.164174,-77.295896,,,,,,2
15104,15104,RICHTER FARM RD & AUTUMN CREST RD,,39.16742,-77.298065,,,,,,2
15106,15106,TUCKERMAN LN & POSTOAK RD,,39.045029,-77.180351,,,,,,2
15110,15110,WANEGARDEN DR & LAKE SENECA ES,,39.183884,-77.28418,,,,,,2
15112,15112,WANEGARDEN DR & @13906,WANEGARDEN DR & #13906,39.182938,-77.28946,,,,,,2
15114,15114,WANEGARDEN DR & LAKE SENECA ES,,39.183678,-77.284615,,,,,,2
15118,15118,WATERS LANDING DR & CRYSTAL ROCK DR,,39.196873,-77.27404,,,,,,2
15120,15120,WATERS LANDING DR & CRYSTAL HILL CIR,,39.196316,-77.276237,,,,,,2
15122,15122,WATERS LANDING DR & BURNT WOODS DR,,39.196374,-77.278708,,,,,,2
15124,15124,WATERS LANDING DR & AMBER HILL CT,,39.196896,-77.280739,,,,,,2
15126,15126,WATERS LANDING DR & CLEAR MORNING CT,,39.197388,-77.282326,,,,,,2
15128,15128,WATERS LANDING DR & SPINNING WHEEL DR,,39.196689,-77.284299,,,,,,2
15130,15130,WATERS LANDING DR & HAZELNUT CT,,39.194992,-77.284772,,,,,,2
15132,15132,WATERS LANDING DR & ANNDYKE WAY,,39.193976,-77.284323,,,,,,2
15134,15134,WATERS LANDING DR & HAZELNUT CT,,39.195062,-77.284598,,,,,,2
15136,15136,WATERS LANDING DR & CRYSTAL ROCK DR,,39.196831,-77.273911,,,,,,2
15138,15138,WYNNFIELD DR & WANEGARDEN DR,,39.185836,-77.28264,,,,,,2
15160,15160,SENECA MEADOWS PKWY & @20425,,39.191472,-77.25837,,,,,,2
15162,15162,SENECA MEADOWS PKWY & @20425,,39.191511,-77.258669,,,,,,2
15168,15168,SHADY GROVE RD & CHINKAPIN DR,,39.086377,-77.213449,,,,,,2
15176,15176,FAIRLAND RD & COLUMBIA PIKE,,39.074467,-76.956436,,,,,,2
15178,15178,FAIRLAND RD & COLUMBIA PIKE,,39.074359,-76.95668,,,,,,2
15182,15182,GERMANTOWN TRANSIT CENTER & BAY B,,39.183024,-77.261032,,,,,,2
15272,15272,FOREST GLEN STATION & BAY A,,39.015768,-77.045546,,,,,,2
15276,15276,FOREST GLEN STATION & BAY C,,39.015794,-77.045004,,,,,,2
15298,15298,GROSVENOR STATION & BAY J,,39.028384,-77.10292,,,,,,2
15316,15316,LOCKWOOD DR & NEW HAMPSHIRE AVE,,39.040297,-76.989168,,,,,,2
15324,15324,S CAMPUS DR & CAMPUS DR,,39.096565,-77.157503,,,,,,2
